"movieId","title","genres","rating","popularity"
1859,"Taste of Cherry (Ta'm e guilass) (1997)","Drama",3.62817258883249,394
1860,"Character (Karakter) (1997)","Drama",3.84874759152216,519
1861,"Junk Mail (Budbringeren) (1997)","Comedy|Thriller",3.16964285714286,112
1862,"Species II (1998)","Horror|Sci-Fi",2.16789428076257,2308
1863,"Major League: Back to the Minors (1998)","Comedy",2.25516621743037,1113
1864,"Sour Grapes (1998)","Comedy",2.45089285714286,112
1865,"Wild Man Blues (1997)","Documentary",3.4478672985782,422
1866,"Big Hit, The (1998)","Action|Comedy|Crime",3.03693340794628,1787
1867,"Tarzan and the Lost City (1998)","Action|Adventure",2.12456747404844,289
1869,"Black Dog (1998)","Action|Thriller",2.33575883575884,481
1870,"Dancer, Texas Pop. 81 (1998)","Comedy|Drama",3.325,400
1873,"Misérables, Les (1998)","Crime|Drama|Romance|War",3.72777954762663,3139
1874,"Still Breathing (1997)","Comedy|Romance",3.1544502617801,191
1875,"Clockwatchers (1997)","Comedy",3.36041083099907,1071
1876,"Deep Impact (1998)","Drama|Sci-Fi|Thriller",2.95321141508738,13561
1878,"Woo (1998)","Comedy|Romance",2.05421686746988,166
1879,"Hanging Garden, The (1997)","Drama|Romance",3.47683397683398,259
1880,"Lawn Dogs (1997)","Drama",3.56591639871383,311
1881,"Quest for Camelot (1998)","Adventure|Animation|Children|Fantasy|Musical",2.83259587020649,678
1882,"Godzilla (1998)","Action|Sci-Fi|Thriller",2.37361581920904,8850
1883,"Bulworth (1998)","Comedy|Drama|Romance",3.3393644379133,5444
1884,"Fear and Loathing in Las Vegas (1998)","Adventure|Comedy|Drama",3.72999887476089,8887
1885,"Opposite of Sex, The (1998)","Comedy|Drama|Romance",3.61911111111111,4500
1887,"Almost Heroes (1998)","Adventure|Comedy|Western",2.60344827586207,609
1888,"Hope Floats (1998)","Comedy|Drama|Romance",2.96953781512605,3332
1889,"Insomnia (1997)","Drama|Mystery|Thriller",3.57474518686297,1766
1891,"Ugly, The (1997)","Horror|Thriller",2.4392523364486,107
1892,"Perfect Murder, A (1998)","Thriller",3.38208894328845,4902
1893,"Beyond Silence (Jenseits der Stille) (1996)","Drama",3.65853658536585,205
1894,"Six Days Seven Nights (1998)","Adventure|Comedy|Romance",2.86803005008347,5990
1895,"Can't Hardly Wait (1998)","Comedy|Drama|Romance",3.20546218487395,3570
1896,"Cousin Bette (1998)","Comedy",3.10862068965517,290
1897,"High Art (1998)","Drama|Romance",3.5529197080292,1096
1898,"Land Girls, The (1998)","Drama|War",3.228,125
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)","Comedy|Drama",4.017578125,768
1902,"Dream for an Insomniac (1996)","Drama|Romance",3.27777777777778,297
1904,"Henry Fool (1997)","Comedy|Drama",3.53719008264463,968
1906,"Mr. Jealousy (1997)","Comedy|Romance",3.10727969348659,261
1907,"Mulan (1998)","Adventure|Animation|Children|Comedy|Drama|Musical|Romance",3.65886739435859,9253
1909,"X-Files: Fight the Future, The (1998)","Action|Crime|Mystery|Sci-Fi|Thriller",3.32111609440482,13601
1910,"I Went Down (1997)","Comedy|Crime|Drama",3.42586750788644,317
1911,"Dr. Dolittle (1998)","Comedy",2.68242662409431,8143
1912,"Out of Sight (1998)","Comedy|Crime|Drama|Romance|Thriller",3.66391426563598,8538
1913,"Picnic at Hanging Rock (1975)","Drama|Mystery",3.74370208105148,1826
1914,"Smoke Signals (1998)","Comedy|Drama",3.81063829787234,2820
1916,"Buffalo '66 (a.k.a. Buffalo 66) (1998)","Drama|Romance",3.63459119496855,3180
1917,"Armageddon (1998)","Action|Romance|Sci-Fi|Thriller",2.97818014935959,23969
1918,"Lethal Weapon 4 (1998)","Action|Comedy|Crime|Thriller",3.11830751127672,10198
1919,"Madeline (1998)","Children|Comedy",3.12817904374364,983
1920,"Small Soldiers (1998)","Animation|Children|Fantasy|War",2.81330522370579,4269
1921,"Pi (1998)","Drama|Sci-Fi|Thriller",3.74213050864395,10007
1922,"Whatever (1998)","Drama",3.26470588235294,238
1923,"There's Something About Mary (1998)","Comedy|Romance",3.54004987342729,26467
1924,"Plan 9 from Outer Space (1959)","Horror|Sci-Fi",2.63653444676409,2395
1925,"Wings (1927)","Action|Drama|Romance|War",3.71597633136095,338
1926,"Broadway Melody, The (1929)","Musical",3.14322916666667,192
1927,"All Quiet on the Western Front (1930)","Action|Drama|War",3.93448275862069,2755
1928,"Cimarron (1931)","Drama|Western",3.06470588235294,170
1929,"Grand Hotel (1932)","Drama|Romance",3.74577373211964,769
1931,"Mutiny on the Bounty (1935)","Adventure|Drama",3.91552511415525,1971
1932,"Great Ziegfeld, The (1936)","Drama|Musical",3.34745762711864,295
1933,"Life of Emile Zola, The (1937)","Drama",3.46527777777778,216
1934,"You Can't Take It with You (1938)","Comedy|Romance",3.92180616740088,908
1935,"How Green Was My Valley (1941)","Drama|Musical|Romance",3.84873949579832,952
1936,"Mrs. Miniver (1942)","Drama|War",3.76790450928382,754
1937,"Going My Way (1944)","Comedy|Drama|Musical",3.56920415224914,578
1938,"Lost Weekend, The (1945)","Drama",3.85887445887446,1155
1939,"Best Years of Our Lives, The (1946)","Drama|War",4.09863229879011,1901
1940,"Gentleman's Agreement (1947)","Drama",3.74932065217391,736
1941,"Hamlet (1948)","Drama",3.75084937712344,883
1942,"All the King's Men (1949)","Drama",3.90794979079498,956
1943,"Greatest Show on Earth, The (1952)","Drama",3.21043165467626,556
1944,"From Here to Eternity (1953)","Drama|Romance|War",3.94316309719934,3035
1945,"On the Waterfront (1954)","Crime|Drama",4.1450091044529,6041
1946,"Marty (1955)","Drama|Romance",3.91548771407297,1343
1947,"West Side Story (1961)","Drama|Musical|Romance",3.72656086865734,9578
1948,"Tom Jones (1963)","Adventure|Comedy|Romance",3.78357664233577,1370
1949,"Man for All Seasons, A (1966)","Drama",4.11996418979409,2234
1950,"In the Heat of the Night (1967)","Drama|Mystery",4.05786718104161,3629
1951,"Oliver! (1968)","Drama|Musical",3.63599137931034,2320
1952,"Midnight Cowboy (1969)","Drama",3.9727626459144,6939
1953,"French Connection, The (1971)","Action|Crime|Thriller",3.93238025670458,9583
1954,"Rocky (1976)","Drama",3.72631578947368,15770
1955,"Kramer vs. Kramer (1979)","Drama",3.73551521818849,5454
1956,"Ordinary People (1980)","Drama",3.88276836158192,4602
1957,"Chariots of Fire (1981)","Drama",3.6987553975108,7874
1958,"Terms of Endearment (1983)","Comedy|Drama",3.63508425959125,5578
1959,"Out of Africa (1985)","Drama|Romance",3.63601565158217,5878
1960,"Last Emperor, The (1987)","Drama",3.82676127087781,7963
1961,"Rain Man (1988)","Drama",3.91289449638012,28454
1962,"Driving Miss Daisy (1989)","Drama",3.68806955064418,9547
1963,"Take the Money and Run (1969)","Comedy|Crime",3.93801824212272,2412
1964,"Klute (1971)","Drama|Mystery",3.78348778433024,2374
1965,"Repo Man (1984)","Comedy|Sci-Fi",3.56932865291795,6837
1966,"Metropolitan (1990)","Comedy",3.7903981264637,1708
1967,"Labyrinth (1986)","Adventure|Fantasy|Musical",3.62710310612597,9272
1968,"Breakfast Club, The (1985)","Comedy|Drama",3.82352575525258,24131
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)","Horror",2.43395061728395,2430
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)","Horror|Thriller",2.67026708562451,2546
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)","Horror|Thriller",2.38073394495413,1853
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)","Horror",2.20542895442359,1492
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)","Horror",2.27951388888889,1440
1974,"Friday the 13th (1980)","Horror|Mystery|Thriller",2.87814070351759,4378
1975,"Friday the 13th Part 2 (1981)","Horror",2.43413007226237,1799
1976,"Friday the 13th Part 3: 3D (1982)","Horror",2.14599303135889,1435
1977,"Friday the 13th Part IV: The Final Chapter (1984)","Horror",2.21380345086272,1333
1978,"Friday the 13th Part V: A New Beginning (1985)","Horror",2.00127442650807,1177
1979,"Friday the 13th Part VI: Jason Lives (1986)","Horror",2.12363919129082,1286
1980,"Friday the 13th Part VII: The New Blood (1988)","Horror",2.00138248847926,1085
1981,"Friday the 13th Part VIII: Jason Takes Manhattan (1989)","Horror",1.78802206461781,1269
1982,"Halloween (1978)","Horror",3.53151943462898,7075
1983,"Halloween II (1981)","Horror",2.77997705106139,1743
1984,"Halloween III: Season of the Witch (1982)","Horror",1.92653606411398,1123
1985,"Halloween 4: The Return of Michael Myers (1988)","Horror",2.35499515033948,1031
1986,"Halloween 5: The Revenge of Michael Myers (1989)","Horror",2.16683937823834,965
1987,"Prom Night (1980)","Horror",2.45727848101266,632
1988,"Prom Night II (1987)","Horror|Thriller",2.06507936507937,315
1989,"Prom Night III: The Last Kiss (1989)","Horror",1.53783783783784,185
1990,"Prom Night IV: Deliver Us From Evil (1992)","Horror",1.44817073170732,164
1991,"Child's Play (1988)","Horror|Thriller",2.78438948995363,2588
1992,"Child's Play 2 (1990)","Horror|Thriller",2.24488188976378,1270
1993,"Child's Play 3 (1991)","Comedy|Horror|Thriller",2.00441609421001,1019
1994,"Poltergeist (1982)","Horror|Thriller",3.49304733727811,10140
1995,"Poltergeist II: The Other Side (1986)","Horror|Thriller",2.47211538461538,1560
1996,"Poltergeist III (1988)","Horror|Thriller",2.02749140893471,1164
1997,"Exorcist, The (1973)","Horror|Mystery",3.73671944615806,14589
1998,"Exorcist II: The Heretic (1977)","Horror",1.93541102077687,1107
1999,"Exorcist III, The (1990)","Horror",2.61764705882353,1173
2000,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama",3.69173763069958,18554
2001,"Lethal Weapon 2 (1989)","Action|Comedy|Crime|Drama",3.29813455451546,14849
2002,"Lethal Weapon 3 (1992)","Action|Comedy|Crime|Drama",3.19619629483642,10148
2003,"Gremlins (1984)","Comedy|Horror",3.23595779220779,12320
2004,"Gremlins 2: The New Batch (1990)","Comedy|Horror",2.71461942768153,5137
2005,"Goonies, The (1985)","Action|Adventure|Children|Comedy|Fantasy",3.61190762362637,11648
2006,"Mask of Zorro, The (1998)","Action|Comedy|Romance",3.28647863134949,15139
2007,"Polish Wedding (1998)","Comedy",2.80090497737557,442
2008,"This World, Then the Fireworks (1997)","Crime|Drama|Film-Noir",2.60576923076923,104
2009,"Soylent Green (1973)","Drama|Mystery|Sci-Fi|Thriller",3.49534196773461,4401
2010,"Metropolis (1927)","Drama|Sci-Fi",3.97987288135593,6136
2011,"Back to the Future Part II (1989)","Adventure|Comedy|Sci-Fi",3.46239476145931,21380
2012,"Back to the Future Part III (1990)","Adventure|Comedy|Sci-Fi|Western",3.26185595189285,21951
2013,"Poseidon Adventure, The (1972)","Action|Adventure|Drama",3.30540355677155,5848
2014,"Freaky Friday (1977)","Children|Comedy|Fantasy",3.06342393896042,2097
2015,"Absent-Minded Professor, The (1961)","Children|Comedy|Fantasy",3.37057010785824,2596
2016,"Apple Dumpling Gang Rides Again, The (1979)","Children|Comedy|Western",2.61086226203807,893
2017,"Babes in Toyland (1961)","Children|Fantasy|Musical",2.96418199419167,1033
2018,"Bambi (1942)","Animation|Children|Drama",3.50368776889982,8135
2019,"Seven Samurai (Shichinin no samurai) (1954)","Action|Adventure|Drama",4.26213439974908,12753
2020,"Dangerous Liaisons (1988)","Drama|Romance",3.85817477096547,8514
2021,"Dune (1984)","Adventure|Sci-Fi",3.30344418052257,10104
2022,"Last Temptation of Christ, The (1988)","Drama",3.62495738152063,2933
2023,"Godfather: Part III, The (1990)","Crime|Drama|Mystery|Thriller",3.43889560661024,12405
2024,"Rapture, The (1991)","Drama|Mystery",3.2748502994012,835
2025,"Lolita (1997)","Drama|Romance",3.46670428893905,2658
2026,"Disturbing Behavior (1998)","Horror|Thriller",2.64944356120827,1258
2027,"Jane Austen's Mafia! (1998)","Comedy|Crime",2.49956063268893,1138
2028,"Saving Private Ryan (1998)","Action|Drama|War",4.06624637812387,44176
2029,"Billy's Hollywood Screen Kiss (1997)","Comedy|Romance",3.47333333333333,525
2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)","Children|Comedy",2.61278195488722,266
2032,"Barefoot Executive, The (1971)","Children|Comedy",2.87090163934426,244
2033,"Black Cauldron, The (1985)","Adventure|Animation|Children|Fantasy",3.1957671957672,1512
2034,"Black Hole, The (1979)","Children|Sci-Fi",2.83303650934996,2246
2035,"Blackbeard's Ghost (1968)","Children|Comedy",3.12048192771084,332
2036,"Blank Check (1994)","Children|Comedy",2.36407766990291,1133
2037,"Candleshoe (1977)","Adventure|Children|Comedy",3.3246013667426,439
2038,"Cat from Outer Space, The (1978)","Children|Comedy|Sci-Fi",2.90290880503145,1272
2040,"Computer Wore Tennis Shoes, The (1969)","Children|Comedy",2.86914765906363,833
2041,"Condorman (1981)","Action|Adventure|Children|Comedy",2.67918088737201,879
2042,"D2: The Mighty Ducks (1994)","Children|Comedy",2.68511796733212,2755
2043,"Darby O'Gill and the Little People (1959)","Adventure|Children|Fantasy",3.27705061082024,1146
2044,"Devil and Max Devlin, The (1981)","Comedy|Fantasy",2.48,300
2045,"Far Off Place, A (1993)","Adventure|Children|Drama|Romance",3.37822014051522,427
2046,"Flight of the Navigator (1986)","Adventure|Children|Sci-Fi",3.41619826264691,5871
2047,"Gnome-Mobile, The (1967)","Adventure|Children|Fantasy|Musical",2.94171779141104,163
2048,"Great Mouse Detective, The (1986)","Action|Animation|Children|Crime",3.45073746312684,1695
2049,"Happiest Millionaire, The (1967)","Comedy|Musical",3.2688679245283,212
2050,"Herbie Goes Bananas (1980)","Adventure|Children|Comedy",2.51343836886006,1079
2051,"Herbie Goes to Monte Carlo (1977)","Adventure|Children|Comedy",2.59447983014862,942
2052,"Hocus Pocus (1993)","Children|Comedy|Fantasy|Horror",2.99199679871949,2499
2053,"Honey, I Blew Up the Kid (1992)","Children|Comedy|Sci-Fi",2.14624778412448,5077
2054,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi",2.69535602007611,18131
2055,"Hot Lead and Cold Feet (1978)","Action|Comedy|Western",2.72727272727273,220
2056,"In Search of the Castaways (1962)","Adventure|Children",3.33967391304348,184
2057,"Incredible Journey, The (1963)","Adventure|Children",3.36258064516129,775
2058,"Negotiator, The (1998)","Action|Crime|Drama|Mystery|Thriller",3.57915539837737,9614
2059,"Parent Trap, The (1998)","Children|Comedy|Romance",3.18218567047672,3587
2060,"BASEketball (1998)","Comedy",3.05939716312057,2820
2061,"Full Tilt Boogie (1997)","Documentary",3.03496503496504,143
2062,"Governess, The (1998)","Drama|Romance",3.09210526315789,456
2064,"Roger & Me (1989)","Documentary",3.87335109081684,7884
2065,"Purple Rose of Cairo, The (1985)","Comedy|Drama|Fantasy|Romance",3.6819612590799,4130
2066,"Out of the Past (1947)","Film-Noir",4.09724689165187,1126
2067,"Doctor Zhivago (1965)","Drama|Romance|War",3.92357231533209,6444
2068,"Fanny and Alexander (Fanny och Alexander) (1982)","Drama|Fantasy|Mystery",3.96548171045853,1941
2069,"Trip to Bountiful, The (1985)","Drama",3.80958549222798,1158
2070,"Tender Mercies (1983)","Drama|Romance|Western",3.95193370165746,1810
2071,"And the Band Played On (1993)","Drama",3.7851617440225,1422
2072,"'burbs, The (1989)","Comedy",3.08924517593644,3524
2073,"Fandango (1985)","Comedy",3.47165354330709,635
2074,"Night Porter, The (Portiere di notte, Il) (1974)","Crime|Drama|Romance",3.49307958477509,289
2075,"Mephisto (1981)","Drama|War",3.75245098039216,612
2076,"Blue Velvet (1986)","Drama|Mystery|Thriller",3.8226723525231,9849
2077,"Journey of Natty Gann, The (1985)","Adventure|Children",3.48881640260951,1073
2078,"Jungle Book, The (1967)","Animation|Children|Comedy|Musical",3.62888956680903,9834
2079,"Kidnapped (1960)","Adventure|Children|Drama",3.25694444444444,144
2080,"Lady and the Tramp (1955)","Animation|Children|Comedy|Romance",3.57610603932584,11392
2081,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance",3.50543583770142,15453
2082,"Mighty Ducks, The (1992)","Children|Comedy",2.88385324700804,5097
2083,"Muppet Christmas Carol, The (1992)","Children|Comedy|Musical",3.59145232527929,3849
2084,"Newsies (1992)","Children|Musical",3.18305243445693,1068
2085,"101 Dalmatians (One Hundred and One Dalmatians) (1961)","Adventure|Animation|Children",3.4131256442561,8731
2086,"One Magic Christmas (1985)","Drama|Fantasy",3.06018518518519,216
2087,"Peter Pan (1953)","Animation|Children|Fantasy|Musical",3.5402143121074,8119
2088,"Popeye (1980)","Adventure|Comedy|Musical",2.56783719074222,3759
2089,"Rescuers Down Under, The (1990)","Adventure|Animation|Children",3.29105628373169,2594
2090,"Rescuers, The (1977)","Adventure|Animation|Children|Crime|Drama",3.45327709279689,3082
2091,"Return from Witch Mountain (1978)","Children|Sci-Fi",2.89096826688365,1229
2092,"Return of Jafar, The (1994)","Adventure|Animation|Children|Fantasy|Musical|Romance",2.52045908183633,2004
2093,"Return to Oz (1985)","Adventure|Children|Fantasy",2.94374086702387,2053
2094,"Rocketeer, The (1991)","Action|Adventure|Sci-Fi",3.04369300911854,7896
2095,"Shaggy D.A., The (1976)","Children|Comedy",2.80726600985222,812
2096,"Sleeping Beauty (1959)","Animation|Children|Musical",3.58418584825234,7038
2097,"Something Wicked This Way Comes (1983)","Children|Drama|Fantasy|Mystery|Thriller",3.39631988676575,1413
2098,"Son of Flubber (1963)","Children|Comedy",2.824016563147,483
2099,"Song of the South (1946)","Adventure|Animation|Children|Musical",3.61079943899018,1426
2100,"Splash (1984)","Comedy|Fantasy|Romance",3.19694122952052,13306
2101,"Squanto: A Warrior's Tale (1994)","Adventure|Drama",3.12025316455696,158
2102,"Steamboat Willie (1928)","Animation|Children|Comedy|Musical",3.43708364174685,1351
2103,"Tall Tale (1995)","Adventure|Children|Fantasy|Western",3,231
2104,"Tex (1982)","Drama",3.26221498371335,307
2105,"Tron (1982)","Action|Adventure|Sci-Fi",3.31554931554932,11396
2106,"Swing Kids (1993)","Drama|War",3.3455562461156,1609
2107,"Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998)","Horror|Thriller",2.53050288540808,2426
2108,"L.A. Story (1991)","Comedy|Romance",3.59661708569172,7597
2109,"Jerk, The (1979)","Comedy",3.60820802005013,7980
2110,"Dead Men Don't Wear Plaid (1982)","Comedy|Crime|Thriller",3.27809523809524,2625
2111,"Man with Two Brains, The (1983)","Comedy",3.2204347826087,2300
2112,"Grand Canyon (1991)","Crime|Drama",3.40326725403818,2724
2113,"Graveyard Shift (Stephen King's Graveyard Shift) (1990)","Horror|Thriller",2.16697936210131,533
2114,"Outsiders, The (1983)","Drama",3.60750988142292,3795
2115,"Indiana Jones and the Temple of Doom (1984)","Action|Adventure|Fantasy",3.68194128953346,22892
2116,"Lord of the Rings, The (1978)","Adventure|Animation|Children|Fantasy",3.26292666441365,5918
2117,"1984 (Nineteen Eighty-Four) (1984)","Drama|Sci-Fi",3.64100464100464,3663
2118,"Dead Zone, The (1983)","Thriller",3.64725643896977,3572
2119,"Maximum Overdrive (1986)","Horror",2.34266263237519,1322
2120,"Needful Things (1993)","Drama|Horror",2.91933497536946,1624
2121,"Cujo (1983)","Horror|Thriller",2.75149402390438,2008
2122,"Children of the Corn (1984)","Horror|Thriller",2.61759154397886,2649
2123,"All Dogs Go to Heaven (1989)","Animation|Children|Comedy|Drama|Fantasy",3.0123920390537,2663
2124,"Addams Family, The (1991)","Children|Comedy|Fantasy",3.17093406593407,9100
2125,"Ever After: A Cinderella Story (1998)","Comedy|Drama|Romance",3.63254673613239,6526
2126,"Snake Eyes (1998)","Action|Crime|Mystery|Thriller",2.81254796623177,5212
2128,"Safe Men (1998)","Comedy",3.29838709677419,248
2130,"Atlantic City (1980)","Crime|Drama|Romance",3.82444549315715,2119
2131,"Autumn Sonata (Höstsonaten) (1978)","Drama",3.91475095785441,522
2132,"Who's Afraid of Virginia Woolf? (1966)","Drama",4.03688399142945,3267
2133,"Adventures in Babysitting (1987)","Adventure|Comedy",3.2270428802589,4944
2134,"Weird Science (1985)","Comedy|Fantasy|Sci-Fi",3.29109695463021,6436
2135,"Doctor Dolittle (1967)","Adventure|Children|Musical",3.00879765395894,2387
2136,"Nutty Professor, The (1963)","Comedy|Sci-Fi",2.81787196206283,3374
2137,"Charlotte's Web (1973)","Animation|Children",3.52834072197593,6316
2138,"Watership Down (1978)","Adventure|Animation|Children|Drama|Fantasy",3.69301533219762,2935
2139,"Secret of NIMH, The (1982)","Adventure|Animation|Children|Drama",3.71019359936784,5062
2140,"Dark Crystal, The (1982)","Adventure|Fantasy",3.56033048685816,9017
2141,"American Tail, An (1986)","Adventure|Animation|Children|Comedy",3.3567067165649,5077
2142,"American Tail: Fievel Goes West, An (1991)","Adventure|Animation|Children|Musical|Western",3.01402675873975,2317
2143,"Legend (1985)","Adventure|Fantasy|Romance",3.28132640586797,3272
2144,"Sixteen Candles (1984)","Comedy|Romance",3.62210144927536,9660
2145,"Pretty in Pink (1986)","Comedy|Drama|Romance",3.35388394946186,8548
2146,"St. Elmo's Fire (1985)","Drama|Romance",3.17004107981221,3408
2147,"Clan of the Cave Bear, The (1986)","Adventure|Drama|Fantasy",2.6030814380044,1363
2148,"House (1986)","Comedy|Fantasy|Horror",2.95098882201204,1163
2149,"House II: The Second Story (1987)","Comedy|Fantasy|Horror",2.28951255539143,677
2150,"Gods Must Be Crazy, The (1980)","Adventure|Comedy",3.64678714859438,9960
2151,"Gods Must Be Crazy II, The (1989)","Comedy",3.19038133181559,1757
2152,"Air Bud: Golden Receiver (1998)","Children|Comedy",2.05785123966942,847
2153,"Avengers, The (1998)","Action|Adventure",2.11040521978022,2912
2154,"How Stella Got Her Groove Back (1998)","Drama|Romance",2.69480519480519,1155
2155,"Slums of Beverly Hills, The (1998)","Comedy|Drama",3.39891135303266,1929
2157,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)","Romance",3.29411764705882,136
2158,"Henry: Portrait of a Serial Killer, Part 2 (1998)","Crime|Horror",2.88812785388128,219
2159,"Henry: Portrait of a Serial Killer (1986)","Crime|Horror|Thriller",3.40186074429772,1666
2160,"Rosemary's Baby (1968)","Drama|Horror|Thriller",3.72643964249349,8839
2161,"NeverEnding Story, The (1984)","Adventure|Children|Fantasy",3.48645667901888,11334
2162,"NeverEnding Story II: The Next Chapter, The (1990)","Adventure|Children|Fantasy",2.47051114023591,2289
2163,"Attack of the Killer Tomatoes! (1978)","Comedy|Horror",2.50425305688464,1881
2164,"Surf Nazis Must Die (1987)","Action|Comedy|Drama|Horror",2.13555555555556,225
2165,"Your Friends and Neighbors (1998)","Comedy|Drama",3.21153846153846,1014
2166,"Return to Paradise (1998)","Crime|Drama|Romance|Thriller",3.52292263610315,1047
2167,"Blade (1998)","Action|Horror|Thriller",3.34434073260648,12749
2168,"Dance with Me (1998)","Drama|Romance",3.04821428571429,560
2169,"Dead Man on Campus (1998)","Comedy",2.73063683304647,1162
2170,"Wrongfully Accused (1998)","Action|Comedy",2.70403825717322,941
2171,"Next Stop Wonderland (1998)","Comedy|Drama|Romance",3.65736245954693,1236
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)","Comedy|Drama",3.33771929824561,114
2173,"Navigator: A Mediaeval Odyssey, The (1988)","Adventure|Fantasy|Sci-Fi",3.53304239401496,802
2174,"Beetlejuice (1988)","Comedy|Fantasy",3.46068245832756,21657
2175,"Déjà Vu (1997)","Drama|Romance",3.424,125
2176,"Rope (1948)","Crime|Drama|Thriller",3.91671894604768,3188
2177,"Family Plot (1976)","Comedy|Thriller",3.20425867507886,634
2178,"Frenzy (1972)","Thriller",3.60438596491228,1140
2179,"Topaz (1969)","Thriller",3.04015544041451,386
2180,"Torn Curtain (1966)","Thriller",3.33783783783784,592
2181,"Marnie (1964)","Drama|Mystery|Romance|Thriller",3.5283347863993,1147
2182,"Wrong Man, The (1956)","Drama|Film-Noir|Thriller",3.65361077111383,817
2183,"Man Who Knew Too Much, The (1956)","Adventure|Drama|Mystery|Thriller",3.87132352941176,2448
2184,"Trouble with Harry, The (1955)","Comedy|Mystery",3.64634146341463,1476
2185,"I Confess (1953)","Thriller",3.47819314641745,321
2186,"Strangers on a Train (1951)","Crime|Drama|Film-Noir|Thriller",4.13467048710602,5584
2187,"Stage Fright (1950)","Mystery|Romance|Thriller",3.52697841726619,278
2188,"54 (1998)","Drama",2.80477223427332,2305
2189,"I Married A Strange Person! (1997)","Animation|Comedy|Fantasy|Sci-Fi",3.45549738219895,191
2190,"Why Do Fools Fall In Love? (1998)","Drama",2.86880466472303,343
2191,"Merry War, A (1997)","Comedy",2.96634615384615,104
2193,"Willow (1988)","Action|Adventure|Fantasy",3.4496587874592,10111
2194,"Untouchables, The (1987)","Action|Crime|Drama",3.87810900331226,16605
2195,"Dirty Work (1998)","Comedy",3.08269394714408,1173
2196,"Knock Off (1998)","Action",2.17251461988304,342
2197,"Firelight (1997)","Drama",3.49032258064516,155
2201,"Paradine Case, The (1947)","Drama",3.25296442687747,253
2202,"Lifeboat (1944)","Drama|War",3.85816263190565,1611
2203,"Shadow of a Doubt (1943)","Crime|Drama|Thriller",4.14513350559862,2322
2204,"Saboteur (1942)","Mystery|Thriller",3.72617534942821,787
2205,"Mr. & Mrs. Smith (1941)","Comedy|Romance",3.33698630136986,730
2206,"Suspicion (1941)","Film-Noir|Mystery|Thriller",3.91711590296496,1484
2207,"Jamaica Inn (1939)","Drama",2.94610778443114,167
2208,"Lady Vanishes, The (1938)","Drama|Mystery|Thriller",4.07136696852091,2319
2209,"Young and Innocent (1937)","Crime|Thriller",3.35875706214689,177
2210,"Sabotage (1936)","Thriller",3.71739130434783,575
2211,"Secret Agent (1936)","Thriller",3.41929133858268,254
2212,"Man Who Knew Too Much, The (1934)","Drama|Thriller",3.76450892857143,1344
2219,"Murder! (1930)","Mystery|Thriller",3.19291338582677,127
2221,"Blackmail (1929)","Drama|Thriller",3.50247524752475,202
2227,"Lodger: A Story of the London Fog, The (1927)","Crime|Drama|Thriller",3.56485355648536,239
2231,"Rounders (1998)","Drama",3.72318685721918,7487
2232,"Cube (1997)","Horror|Mystery|Sci-Fi|Thriller",3.59646254458977,6728
2236,"Simon Birch (1998)","Drama",3.46074484146955,1987
2237,"Without Limits (1998)","Drama",3.65024038461538,416
2238,"Seven Beauties (Pasqualino Settebellezze) (1976)","Comedy|Drama",3.85289256198347,605
2239,"Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)","Comedy|Drama",3.68271954674221,706
2240,"My Bodyguard (1980)","Drama",3.40754257907543,1644
2241,"Class (1983)","Comedy",2.73554301833568,709
2243,"Broadcast News (1987)","Comedy|Drama|Romance",3.68029769526248,6248
2245,"Working Girl (1988)","Comedy|Drama|Romance",3.34777822257806,4996
2247,"Married to the Mob (1988)","Comedy",3.10361990950226,2210
2248,"Say Anything... (1989)","Comedy|Drama|Romance",3.83531805100724,10077
2249,"My Blue Heaven (1990)","Comedy",3.12677595628415,1830
2250,"Men Don't Leave (1990)","Drama",3.21287128712871,404
2252,"Hero (1992)","Comedy|Drama",3.06053412462908,1685
2253,"Toys (1992)","Comedy|Fantasy",2.7502393489708,4178
2255,"Young Doctors in Love (1982)","Comedy",2.62273641851107,497
2256,"Parasite (1982)","Horror|Sci-Fi",2.20921985815603,141
2257,"No Small Affair (1984)","Comedy|Romance",2.79389312977099,131
2259,"Blame It on Rio (1984)","Comedy|Romance",2.64629120879121,1456
2260,"Wisdom (1986)","Crime|Drama",2.51258992805755,278
2261,"One Crazy Summer (1986)","Comedy",3.30735551663748,1142
